Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,Maturity,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2026/05/31,CLN649,ZAG000166273,ZAG000166273 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-May-26,14,2023/05/31,9.35,JIBAR,190,,101.8216977,99.97731411,1.844383562,100,100,0,,0,,,,,Price,12-Nov-21,06-May-23,,,,Price Traded Methodology,
2025/08/19,CLN650,ZAG000166323,ZAG000166323 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,10.25,JIBAR,280,,102.238595,99.99201965,2.246575342,100,100,0,,0,,,,,Price,01-Nov-22,06-May-23,,,,Price Traded Methodology,
2025/08/19,CLN652,ZAG000166562,ZAG000166562 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,10.25,JIBAR,280,,102.238595,99.99201965,2.246575342,100,100,0,,0,,,,,Price,16-Mar-23,06-May-23,,,,Price Traded Methodology,
2030/06/22,CLN655,ZAG000167230,ZAG000167230 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,22-Jun-30,36,2023/06/22,12.825,JIBAR,440,,97.321,95.67,1.651,0,0,0,,0,,,,,Price,25-Jan-23,20-Apr-22,,,,Issuer Valuated,
2023/12/20,CLN662,ZAG000167461,ZAG000167461 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,20-Dec-23,34,2023/06/20,11.378,JIBAR,384.5,,101.346,99.977,1.369,0,0,0,,0,,,,,Price,30-Mar-20,31-Jan-23,,,,Issuer Valuated,
2026/04/02,CLN666,ZAG000167719,ZAG000167719 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,02-Apr-26,47,2023/07/03,11.108,JIBAR,190,,104.2641293,103.10768,1.156449315,100,100,0,,0,,,,,Price,02-May-23,02-May-23,,,,Price Traded Methodology,
2025/08/19,CLN667,ZAG000167727,ZAG000167727 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,11.57,JIBAR,412,,102.5270561,99.99116571,2.535890411,100,100,0,,0,,,,,Price,25-Nov-22,06-May-23,,,,Price Traded Methodology,
2024/09/18,CLN669,ZAG000167974,ZAG000167974 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,18-Sep-24,33,2023/06/19,10.5865,JIBAR,239,,102.3386472,100.8259458,1.51270137,100,100,0,,0,,,,,Price,22-Feb-23,13-Apr-22,,,,Price Traded Methodology,
2025/08/19,CLN671,ZAG000167982,ZAG000167982 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,10.95,JIBAR,350,,102.3915794,99.99157935,2.4,100,100,0,,0,,,,,Price,07-May-20,06-May-23,,,,Price Traded Methodology,
2025/08/19,CLN676,ZAG000168360,ZAG000168360 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,11.1,JIBAR,365,,102.424358,99.99148132,2.432876712,100,100,0,,0,,,,,Price,17-Oct-22,06-May-23,,,,Price Traded Methodology,
2025/08/19,CLN677,ZAG000168444,ZAG000168444 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,11.5,JIBAR,405,,102.5117615,99.99121353,2.520547945,100,100,0,,0,,,,,Price,09-Feb-23,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN679,ZAG000168519,ZAG000168519 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,9.575,JIBAR,205,,101.2667976,99.95515377,1.311643836,100,100,0,,0,,,,,Price,04-Jun-20,06-May-23,,,,Price Traded Methodology,
2025/08/19,CLN681,ZAG000168634,ZAG000168634 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,11.23,JIBAR,300,,104.0015036,101.5401337,2.461369863,100,100,0,,0,,,,,Price,25-Jan-23,28-Jun-22,,,,Price Traded Methodology,
2023/12/07,CLN682,ZAG000168667,ZAG000168667 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,07-Dec-23,21,2023/06/07,9.017,JIBAR,155,,101.5740427,99.96827555,1.605767123,100,100,0,,0,,,,,Price,09-Dec-22,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN683,ZAG000168857,ZAG000168857 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-23,35,2023/06/21,9.315,JIBAR,179,,101.2317583,99.95573094,1.276027397,100,100,0,,0,,,,,Price,13-Aug-21,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN684,ZAG000168907,ZAG000168907 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-23,35,2023/06/21,9.475,JIBAR,195,,101.2534565,99.95551127,1.297945205,100,100,0,,0,,,,,Price,13-Aug-21,06-May-23,,,,Price Traded Methodology,
2025/02/12,CLN685,ZAG000168931,ZAG000168931 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,12-Feb-25,89,2023/08/14,9.54,JIBAR,200,,100.1166575,100.1427945,-0.026136986,100,100,0,,0,,,,,Price,22-Feb-23,24-Jun-21,,,,Price Traded Methodology,
2026/12/21,CLN687,ZAG000169053,ZAG000169053 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,9.2,JIBAR,305,,101.4021854,99.95355526,1.448630137,100,100,0,,0,,,,,Price,29-Mar-23,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN688,ZAG000169087,ZAG000169087 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.2,JIBAR,305,,101.4019691,99.95333895,1.448630137,100,100,0,,0,,,,,Price,17-Oct-22,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN690,ZAG000169152,ZAG000169152 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,9.725,JIBAR,150,,103.4034132,102.0712215,1.332191781,100,100,0,,0,,,,,Price,14-Jul-22,13-Jul-22,,,,Price Traded Methodology,
2023/09/26,CLN691,ZAG000169194,ZAG000169194 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,26-Sep-23,40,2023/06/26,9.138,JIBAR,153.5,,101.0970216,99.97041881,1.12660274,100,100,0,,0,,,,,Price,06-Oct-22,15-Sep-22,,,,Price Traded Methodology,
2026/12/21,CLN692,ZAG000169202,ZAG000169202 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-23,35,2023/06/21,9.725,JIBAR,220,,101.2873522,99.95516043,1.332191781,100,100,0,,0,,,,,Price,13-Aug-21,06-May-23,,,,Price Traded Methodology,
2025/05/17,CLN693,ZAG000169251,ZAG000169251 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,17-May-25,92,2023/08/17,11.45,JIBAR,400,,102.5967891,99.99309051,2.60369863,100,100,0,,0,,,,,Price,02-Jul-20,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN699,ZAG000169442,ZAG000169442 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,9.875,JIBAR,115,,105.5071697,104.15443,1.352739726,0,0,0,,0,,,,,Price,04-Apr-23,28-Sep-22,,,,Issuer Valuated,
2025/02/12,CLN704,ZAG000169525,ZAG000169525 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,12-Feb-25,89,2023/08/14,9.6,JIBAR,200,,100.2120745,100.2383758,-0.02630137,100,100,0,,0,,,,,Price,22-Feb-23,17-Jan-21,,,,Price Traded Methodology,
2025/08/19,CLN707,ZAG000170275,ZAG000170275 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,11.7,JIBAR,425,,102.5554597,99.99107617,2.564383562,100,100,0,,0,,,,,Price,22-Feb-23,06-May-23,,,,Price Traded Methodology,
2026/09/11,CLN708,ZAG000170325,ZAG000170325 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,11-Sep-26,26,2023/06/12,9.3,JIBAR,160,,102.031872,100.5285843,1.503287671,100,100,0,,0,,,,,Price,30-Jan-23,10-Aug-22,,,,Price Traded Methodology,
2027/12/21,CLN709,ZAG000170556,ZAG000170556 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,26-Aug-25,35,2023/06/21,9.585,JIBAR,206,,101.2680095,99.95499578,1.313013699,100,100,0,,0,,,,,Price,16-Feb-22,06-May-23,,,,Price Traded Methodology,
2026/09/11,CLN712,ZAG000171125,ZAG000171125 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,11-Mar-24,26,2023/06/12,8.8,JIBAR,135,,101.3476344,99.92516866,1.422465753,100,100,0,,0,,,,,Price,14-Oct-21,13-Oct-21,,,,Price Traded Methodology,
2025/02/12,CLN713,ZAG000171133,ZAG000171133 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,12-Feb-24,89,2023/08/14,8.65,JIBAR,120,,99.97589044,99.99958907,-0.02369863,100,100,0,,0,,,,,Price,10-Oct-22,06-May-23,,,,Price Traded Methodology,
2025/12/21,CLN714,ZAG000171091,ZAG000171091 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.625,JIBAR,210,,101.2734251,99.95493193,1.318493151,100,100,0,,0,,,,,Price,18-Sep-20,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN715,ZAG000171109,ZAG000171109 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.625,JIBAR,210,,101.2734251,99.95493193,1.318493151,100,100,0,,0,,,,,Price,18-Sep-20,06-May-23,,,,Price Traded Methodology,
2027/12/21,CLN716,ZAG000171117,ZAG000171117 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.625,JIBAR,210,,101.2734251,99.95493193,1.318493151,100,100,0,,0,,,,,Price,18-Sep-20,06-May-23,,,,Price Traded Methodology,
2026/09/11,CLN719,ZAG000171596,ZAG000171596 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,11-Sep-26,26,2023/06/12,8.75,JIBAR,125,,101.3792324,99.96484885,1.414383562,100,100,0,,0,,,,,Price,07-Oct-20,06-May-23,,,,Price Traded Methodology,
2026/06/01,CLN722,ZAG000171901,ZAG000171901 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,01-Jun-26,15,2023/06/01,8.68,JIBAR,123,,101.6651039,99.97666551,1.688438356,100,100,0,,0,,,,,Price,20-Oct-20,06-May-23,,,,Price Traded Methodology,
2025/12/21,CLN724,ZAG000172297,ZAG000172297 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.135,JIBAR,161,,101.2070659,99.95569605,1.251369863,100,100,0,,0,,,,,Price,07-Feb-23,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN725,ZAG000172305,ZAG000172305 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.135,JIBAR,161,,101.2070659,99.95569605,1.251369863,100,100,0,,0,,,,,Price,03-Nov-20,06-May-23,,,,Price Traded Methodology,
2027/12/21,CLN726,ZAG000172289,ZAG000172289 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.135,JIBAR,161,,101.2070659,99.95569605,1.251369863,100,100,0,,0,,,,,Price,03-Nov-20,06-May-23,,,,Price Traded Methodology,
2025/12/21,CLN727,ZAG000172529,ZAG000172529 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.235,JIBAR,171,,101.2206118,99.95554329,1.265068493,100,100,0,,0,,,,,Price,10-Nov-20,06-May-23,,,,Price Traded Methodology,
2026/12/21,CLN728,ZAG000172545,ZAG000172545 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.235,JIBAR,171,,101.2206118,99.95554329,1.265068493,100,100,0,,0,,,,,Price,11-Nov-20,06-May-23,,,,Price Traded Methodology,
2027/12/21,CLN729,ZAG000172503,ZAG000172503 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jun-25,35,2023/06/21,9.235,JIBAR,171,,101.2206118,99.95554329,1.265068493,100,100,0,,0,,,,,Price,10-Nov-20,06-May-23,,,,Price Traded Methodology,
2027/12/21,CLN733,ZAG000173733,ZAG000173733 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Dec-27,35,2023/06/21,7.43,JIBAR,220,,101.2870827,99.95489089,1.332191781,0,0,0,,0,,,,,Price,28-Jan-21,01-Feb-21,,,,Price Traded Methodology,
2026/09/11,CLN734,ZAG000173907,ZAG000173907 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,11-Sep-26,26,2023/06/12,8.85,JIBAR,135,,101.3952733,99.96472534,1.430547945,100,100,0,,0,,,,,Price,08-Feb-21,06-May-23,,,,Price Traded Methodology,
2023/06/20,CLN737,ZAG000175456,ZAG000175456 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,20-Jun-23,34,2023/06/20,10.233,JIBAR,220,,101.4682174,100.0103653,1.457852055,100,100,0,,0,,,,,Price,02-Sep-22,29-May-22,,,,Price Traded Methodology,
2023/12/20,CLN738,ZAG000175464,ZAG000175464 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,20-Dec-23,34,2023/06/20,10.533,JIBAR,250,,101.74856,100.2479683,1.500591781,100,100,0,,0,,,,,Price,12-Dec-22,09-Aug-22,,,,Price Traded Methodology,
2025/08/19,CLN741,ZAG000175811,ZAG000175811 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-25,2,2023/05/19,10.15,JIBAR,270,,102.2167378,99.99208023,2.224657534,100,100,0,,0,,,,,Price,16-Mar-23,06-May-23,,,,Price Traded Methodology,
2032/03/31,CLN742,ZAG000175910,ZAG000175910 Corp,STANDARD BANK SO AFRICA,BANK,Secured,31-Mar-32,44,2023/06/30,11,JIBAR,357,,101.2939111,99.99898507,1.294926027,100,100,0,,0,,,,,Price,22-Apr-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN743,ZAG000176025,ZAG000176025 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,9.727,JIBAR,160,,101.3461205,101,0.346120548,0,0,0,,0,,,,,Price,03-May-21,21-Sep-22,,,,Issuer Valuated,
2030/01/31,CLN744,ZAG000176330,ZAG000176330 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,10.39,JIBAR,344.5,,98.415,98.263,0.153,0,0,0,,0,,,,,Price,25-Jan-23,31-Jul-22,,,,Issuer Valuated,
2030/01/31,CLN745,ZAG000176140,ZAG000176140 Corp,STANDARD BANK SO AFRICA,BANK,Secured,31-Jan-30,75,2023/07/31,10,JIBAR,280,,100.4986841,100.2319636,0.266720548,100,100,0,,0,,,,,Price,06-Dec-21,26-Sep-21,,,,Price Traded Methodology,
2035/02/28,CLN746,ZAG000176405,ZAG000176405 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,28-Feb-24,14,2023/05/31,10.77,JIBAR,332,,102.1006687,99.97617554,2.124493151,100,100,0,,0,,,,,Price,20-Mar-23,06-May-23,,,,Price Traded Methodology,
2027/12/21,CLN747,ZAG000176421,ZAG000176421 Corp,STANDARD BANK SO AFRICA,BANK,Secured,21-Dec-23,35,2023/06/21,8.37,JIBAR,220,,101.2872848,99.95509301,1.332191781,100,100,0,,0,,,,,Price,13-Oct-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN748,ZAG000176603,ZAG000176603 Corp,STANDARD BANK SO AFRICA,BANK,Secured,31-Jan-30,75,2023/07/31,10.08,JIBAR,295,,100.2667552,99.99756888,0.269186301,100,100,0,,0,,,,,Price,22-Jun-22,06-May-23,,,,Price Traded Methodology,
2026/09/11,CLN750,ZAG000177312,ZAG000177312 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,11-Sep-26,26,2023/06/12,9.25,JIBAR,170,,101.600296,100.1050905,1.495205479,100,100,0,,0,,,,,Price,04-May-23,03-May-23,,,,Price Traded Methodology,
2026/10/01,CLN751,ZAG000177403,ZAG000177403 Corp,STANDARD BANK SO,BANK,Sr Unsecured,01-Oct-26,47,2023/07/03,9.508,JIBAR,155,,100.9923656,100.0024916,0.989873973,100,100,0,,0,,,,,Price,21-Jun-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN755,ZAG000177783,ZAG000177783 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,9.717,JIBAR,200,,98.63201517,98.39241791,0.23959726,0,0,0,,0,,,,,Price,04-Apr-23,21-Sep-22,,,,Issuer Valuated,
2025/02/12,CLN763,ZAG000178377,ZAG000178377 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,12-Feb-25,89,2023/08/14,8.9,JIBAR,138.5,,100.0792816,100.1036651,-0.024383562,100,100,0,,0,,,,,Price,27-Jul-21,28-Jul-21,,,,Price Traded Methodology,
2027/07/21,CLN764,ZAG000178393,ZAG000178393 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Jul-27,65,2023/07/21,9.508,JIBAR,156,,100.4858287,99.96484244,0.520986301,100,100,0,,0,,,,,Price,27-Jul-21,28-Jul-21,,,,Price Traded Methodology,
2026/09/23,CLN768,ZAG000180126,ZAG000180126 Corp,STANDARD BANK SO AFRICA,BANK,Secured,23-Sep-26,37,2023/06/23,10.17,JIBAR,262,,101.3196013,99.95431362,1.365287671,100,100,0,,0,,,,,Price,22-Sep-21,06-May-23,,,,Price Traded Methodology,
2026/09/23,CLN769,ZAG000180274,ZAG000180274 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,23-Sep-26,37,2023/06/23,10.1,JIBAR,255,,100.6516,99.4548,1.197,0,0,0,,0,,,,,Price,29-Sep-21,27-Apr-23,,,,Issuer Valuated,
2028/08/28,CLN773,ZAG000180654,ZAG000180654 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,28-Aug-28,12,2023/05/29,10.13,JIBAR,235,,103.3044741,101.3062275,1.998246575,100,100,0,,0,,,,,Price,02-May-23,02-May-23,,,,Price Traded Methodology,
2028/07/31,CLN774,ZAG000180738,ZAG000180738 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jul-28,75,2023/07/31,11.182,JIBAR,321.5,,100.273266,99.99754544,0.275720548,100,100,0,,0,,,,,Price,13-Jul-22,06-May-23,,,,Price Traded Methodology,
2026/05/31,CLN776,ZAG000181371,ZAG000181371 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-May-26,14,2023/05/31,9.95,JIBAR,250,,101.939336,99.9765963,1.962739726,100,100,0,,0,,,,,Price,19-Apr-23,06-May-23,,,,Price Traded Methodology,
2031/02/28,CLN778,ZAG000181504,ZAG000181504 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Aug-26,75,2023/07/31,11.35,JIBAR,390,,102.2137353,99.97483123,2.23890411,100,100,0,,0,,,,,Price,10-Nov-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN779,ZAG000181595,ZAG000181595 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,9.967,JIBAR,200,,100.2439878,99.9982262,0.245761644,100,100,0,,0,,,,,Price,02-Dec-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN780,ZAG000181686,ZAG000181686 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,10.017,JIBAR,205,,100.2451868,99.99819232,0.246994521,100,100,0,,0,,,,,Price,28-Dec-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN783,ZAG000181991,ZAG000181991 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,10.267,JIBAR,230,,100.2511797,99.99802082,0.253158904,100,100,0,,0,,,,,Price,02-Dec-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN784,ZAG000182072,ZAG000182072 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,10.377,JIBAR,241,,100.2538155,99.99794423,0.255871233,100,100,0,,0,,,,,Price,17-Dec-21,06-May-23,,,,Price Traded Methodology,
2032/03/31,CLN785,ZAG000182098,ZAG000182098 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,30-Sep-26,47,2023/07/03,10.958,JIBAR,300,,101.2311225,100.0002239,1.23089863,100,100,0,,0,,,,,Price,26-Nov-21,06-May-23,,,,Price Traded Methodology,
2032/03/31,CLN787,ZAG000182304,ZAG000182304 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,30-Sep-26,44,2023/06/30,10.958,JIBAR,300,,101.2311225,100.0002239,1.23089863,100,100,0,,0,,,,,Price,03-Dec-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN788,ZAG000182551,ZAG000182551 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,10.967,JIBAR,300,,112.2628082,100,12.26280822,0,0,0,2.26,0,,226,,,Price,13-Dec-21,07-Mar-23,,,,Issuer Valuated,
2030/01/31,CLN789,ZAG000182668,ZAG000182668 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,10.967,JIBAR,300,,112.0954795,100,12.09547945,0,0,0,2.26,0,,226,,,Price,20-Dec-21,07-Mar-23,,,,Issuer Valuated,
2030/01/31,CLN790,ZAG000183336,ZAG000183336 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,10.967,JIBAR,300,,100.2681263,99.99770712,0.270419178,100,100,0,,0,,,,,Price,01-Feb-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN791,ZAG000183369,ZAG000183369 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,10.967,JIBAR,300,,100.124,99.974,0.15,0,0,0,,0,,,,,Price,26-Jan-23,07-Mar-23,,,,Issuer Valuated,
2030/01/31,CLN792,ZAG000183559,ZAG000183559 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,10.967,JIBAR,300,,100.2681263,99.99770712,0.270419178,100,100,0,,0,,,,,Price,07-Feb-23,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN794,ZAG000183625,ZAG000183625 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,10.967,JIBAR,250,,101.0475529,100.7771337,0.270419178,100,100,0,,0,,,,,Price,22-Aug-22,09-Aug-22,,,,Price Traded Methodology,
2030/01/31,CLN795,ZAG000183732,ZAG000183732 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,10.967,JIBAR,300,,100.2681263,99.99770712,0.270419178,100,100,0,,0,,,,,Price,11-Feb-22,06-May-23,,,,Price Traded Methodology,
2032/03/31,CLN796,ZAG000184060,ZAG000184060 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Mar-26,44,2023/06/30,10.958,JIBAR,300,,101.2311919,100.0002933,1.23089863,100,100,0,,0,,,,,Price,28-Feb-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN797,ZAG000184078,ZAG000184078 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,10.967,JIBAR,300,,100.2681263,99.99770712,0.270419178,100,100,0,,0,,,,,Price,14-Oct-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN798,ZAG000184086,ZAG000184086 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-24,34,2023/06/20,10.967,JIBAR,300,,100.2682758,99.99785658,0.270419178,100,100,0,,0,,,,,Price,04-May-23,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN799,ZAG000184094,ZAG000184094 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-26,75,2023/07/31,11.017,JIBAR,305,,100.2690154,99.99736331,0.271652055,100,100,0,,0,,,,,Price,01-Mar-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN800,ZAG000184185,ZAG000184185 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-26,75,2023/07/31,11.017,JIBAR,305,,100.2690154,99.99736331,0.271652055,100,100,0,,0,,,,,Price,02-Mar-22,06-May-23,,,,Price Traded Methodology,
2031/02/28,CLN801,ZAG000184144,ZAG000184144 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,28-Feb-26,1110,2026/05/31,10.5,JIBAR,305,,102.0471094,99.97587654,2.071232877,100,100,0,,0,,,,,Price,02-Mar-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN804,ZAG000184243,ZAG000184243 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,10.047,JIBAR,208,,100.2459062,99.99817193,0.247734247,100,100,0,,0,,,,,Price,07-Mar-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN806,ZAG000184433,ZAG000184433 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,11.067,JIBAR,310,,100.2703331,99.99744812,0.272884932,100,100,0,,0,,,,,Price,24-Mar-23,06-May-23,,,,Price Traded Methodology,
2035/02/28,CLN807,ZAG000184417,ZAG000184417 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,28-Feb-27,14,2023/05/31,10.55,JIBAR,310,,102.0570509,99.97595496,2.08109589,100,100,0,,0,,,,,Price,10-Mar-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,CLN808,ZAG000184631,ZAG000184631 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-27,75,2023/07/31,10.367,JIBAR,240,,100.2535759,99.99795122,0.255624658,100,100,0,,0,,,,,Price,17-Mar-22,06-May-23,,,,Price Traded Methodology,
2028/04/18,CLN81,ZAG000035031,ZAG000035031 Corp,STANDARD BK OF SA,BANK,Sr Unsecured,18-Apr-28,154,2023/10/18,8.12,R186,40.5,9.145,96.49989,95.98822,0.51167,9.255,8.365,0,4.1252524,3.944873068,-3.80679834,380.6798338,19.2752909,,Rate,15-Nov-06,31-Aug-14,,,,Illiquid Methodology,
2027/12/21,CLN810,ZAG000184565,ZAG000184565 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,26-Aug-25,35,2023/06/21,9.225,JIBAR,170,,101.2192573,99.95555864,1.26369863,100,100,0,,0,,,,,Price,15-Mar-22,06-May-23,,,,Price Traded Methodology,
