Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2027/12/20,ASN944,ZAG000191347,ZAG000191347 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-27,11.683,JIBAR,415,,101.9769533,99.9604355,2.016517808,100,100,0,,0,,,,,Price,10-Jan-23,15-May-23,,,,Price Traded Methodology,
2027/06/20,ASN948,ZAG000191370,ZAG000191370 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-27,9.558,JIBAR,202.5,,101.613444,99.963707,1.649736986,100,100,0,,0,,,,,Price,01-Mar-23,15-May-23,,,,Price Traded Methodology,
2027/06/27,ASN950,ZAG000190505,ZAG000190505 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-27,9.633,JIBAR,210,,101.6262814,99.96359925,1.662682192,100,100,0,,0,,,,,Price,08-Mar-23,15-May-23,,,,Price Traded Methodology,
2035/02/28,ASN951,ZAG000191552,ZAG000191552 Corp,ABSA BANK LTD,BANK,Sr Unsecured,66,2023/08/31,31-Aug-27,10.45,JIBAR,300,,99.73858383,99.99625506,-0.257671233,100,100,0,,0,,,,,Price,04-Nov-22,15-May-23,,,,Price Traded Methodology,
2037/01/31,ASN952,ZAG000191560,ZAG000191560 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,31-Jul-27,11.067,JIBAR,310,,100.5876491,99.98123813,0.606410959,100,100,0,,0,,,,,Price,04-Nov-22,15-May-23,,,,Price Traded Methodology,
2027/12/20,ASN953,ZAG000191768,ZAG000191768 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-27,11.033,JIBAR,350,,101.8658457,99.96151962,1.904326027,100,100,0,,0,,,,,Price,01-Mar-23,15-May-23,,,,Price Traded Methodology,
2025/12/20,ASN954,ZAG000191776,ZAG000191776 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-25,9.913,JIBAR,238,,101.6740499,99.96303897,1.711010959,100,100,0,,0,,,,,Price,09-Nov-22,15-May-23,,,,Price Traded Methodology,
2024/12/20,ASN955,ZAG000191750,ZAG000191750 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-24,9.333,JIBAR,180,,101.5750102,99.96410884,1.61090137,100,100,0,,0,,,,,Price,09-Nov-22,15-May-23,,,,Price Traded Methodology,
2027/12/07,ASN964,ZAG000192576,ZAG000192576 Corp,ABSA BANK LTD,BANK,Sr Unsecured,1625,#N/A Field Not Applicable,07-Dec-27,0,,,,115.4904302,115.4904302,0,0,0,0,,0,,,,,Price,07-Dec-22,15-May-23,,,,Issuer Valuated,
2027/12/20,ASN973,ZAG000193202,ZAG000193202 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-27,11.533,JIBAR,400,,101.9513185,99.96069107,1.990627397,100,100,0,,0,,,,,Price,14-Mar-23,15-May-23,,,,Price Traded Methodology,
2027/12/20,ASN974,ZAG000193186,ZAG000193186 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-27,9.533,JIBAR,200,,101.609211,99.96378905,1.645421918,100,100,0,,0,,,,,Price,20-Apr-23,15-May-23,,,,Price Traded Methodology,
2025/01/24,ASN975,ZAG000193194,ZAG000193194 Corp,ABSA BANK LTD,BANK,Sr Unsecured,578,#N/A Field Not Applicable,24-Jan-25,0,,,,86.35695878,86.35695878,0,0,0,0,,0,,,,,Price,23-Jan-23,15-May-23,,,,Price Traded Methodology,
2028/01/31,ASN977,ZAG000193277,ZAG000193277 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,31-Jan-28,11.417,JIBAR,345,,100.6064578,99.98086878,0.625589041,100,100,0,,0,,,,,Price,26-Jan-23,15-May-23,,,,Price Traded Methodology,
2027/12/20,ASN979,ZAG000193343,ZAG000193343 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-27,10.133,JIBAR,260,,101.7119039,99.9629203,1.748983562,100,100,0,,0,,,,,Price,01-Feb-23,15-May-23,,,,Price Traded Methodology,
2029/04/02,ASN980,ZAG000193590,ZAG000193590 Corp,ABSA BANK LTD,BANK,Sr Unsecured,7,2023/07/03,02-Apr-29,10.038,JIBAR,211,,101.2126963,99.8651292,1.347567123,100,100,0,,0,,,,,Price,07-Feb-23,27-Mar-23,,,,Issuer Valuated,
2026/02/14,ASN981,ZAG000193632,ZAG000193632 Corp,ABSA BANK LTD,BANK,Sr Unsecured,964,#N/A Field Not Applicable,14-Feb-26,0,,,,78.71241838,78.71241838,0,0,0,0,,0,,,,,Price,13-Feb-23,15-May-23,,,,Price Traded Methodology,
2028/02/15,ASN982,ZAG000193657,ZAG000193657 Corp,ABSA BANK LTD,BANK,Sr Unsecured,50,2023/08/15,15-Feb-28,10.483,JIBAR,240,,100.1994276,99.99838376,0.201043836,100,100,0,,0,,,,,Price,14-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/08/17,ASN983,ZAG000193731,ZAG000193731 Corp,ABSA BANK LTD,BANK,Sr Unsecured,52,2023/08/17,17-Aug-23,8.893,JIBAR,81,,100.1205166,99.99869471,0.121821918,0,0,0,,0,,,,,Price,16-Feb-23,15-May-23,,,,Price Traded Methodology,
2028/02/17,ASN984,ZAG000193723,ZAG000193723 Corp,ABSA BANK LTD,BANK,Sr Unsecured,52,2023/08/17,17-Feb-28,9.883,JIBAR,180,,100.0242245,99.89491621,0.129308284,100,100,0,,0,,,,,Price,17-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/05/22,ASN985,ZAG000193806,ZAG000193806 Corp,ABSA BANK LTD,BANK,Sr Unsecured,#N/A N/A,#N/A Field Not Applicable,22-May-23,8.25,JIBAR,80,,100,100,0,0,0,0,,0,,,,,Price,21-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/05/22,ASN986,ZAG000193855,ZAG000193855 Corp,ABSA BANK LTD,BANK,Sr Unsecured,#N/A N/A,#N/A Field Not Applicable,22-May-23,8.25,JIBAR,80,,100,100,0,0,0,0,,0,,,,,Price,21-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/08/01,ASN991,ZAG000194259,ZAG000194259 Corp,ABSA BANK LTD,BANK,Sr Unsecured,36,2023/08/01,01-Aug-23,8.45,JIBAR,100,,101.7608305,99.86247429,1.898356164,0,0,0,,0,,,,,Price,28-Feb-23,15-May-23,,,,Price Traded Methodology,
2025/12/20,ASN992,ZAG000194275,ZAG000194275 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-25,9.473,JIBAR,194,,101.5987719,99.96370618,1.635065753,100,100,0,,0,,,,,Price,01-Mar-23,15-May-23,,,,Price Traded Methodology,
2027/12/20,ASN994,ZAG000194432,ZAG000194432 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-27,10.583,JIBAR,310,,102.1011463,99.95555175,2.145594521,100,100,0,,0,,,,,Price,09-Mar-23,15-May-23,,,,Price Traded Methodology,
2024/04/13,ASN995,ZAG000194630,ZAG000194630 Corp,ABSA BANK LTD,BANK,Sr Unsecured,79,2023/09/13,13-Apr-24,9.258,JIBAR,130,,100.9796525,99.99044153,0.989210959,100,100,0,,0,,,,,Price,13-Mar-23,15-May-23,,,,Price Traded Methodology,
2024/04/13,ASN996,ZAG000194648,ZAG000194648 Corp,ABSA BANK LTD,BANK,Sr Unsecured,79,2023/09/13,13-Apr-24,8.868,JIBAR,91,,100.9385882,99.99104843,0.947539726,100,100,0,,0,,,,,Price,13-Mar-23,15-May-23,,,,Price Traded Methodology,
2035/02/28,ASN997,ZAG000194580,ZAG000194580 Corp,ABSA BANK LTD,BANK,Sr Unsecured,66,2023/08/31,28-Feb-28,10.533,JIBAR,300,,99.73878226,99.99850007,-0.259717808,100,100,0,,0,,,,,Price,17-Mar-23,15-May-23,,,,Price Traded Methodology,
2023/10/13,BAW33,ZAG000171653,ZAG000171653 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,109,2023/10/13,13-Oct-23,6.15,R186,-144,8.32,99.79918,99.14206,0.65712,8.32,6.52,0.14,0.3978728,0.381982318,-0.38121522,38.12152245,0.291821,,Rate,24-Mar-23,16-Mar-22,,,,Illiquid Methodology,
2023/10/09,BAW34,ZAG000171588,ZAG000171588 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,14,2023/07/10,09-Oct-23,9.958,JIBAR,90,,101.5206941,100.4021242,1.118569863,100,100,0,,0,,,,,Price,28-Apr-23,27-Apr-23,,,,Price Traded Methodology,
2024/02/18,BAW36,ZAG000173923,ZAG000173923 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,53,2023/08/18,18-Feb-24,9.14,JIBAR,88,,100.6793357,100.5724013,0.106934415,100,100,0,,0,,,,,Price,11-May-23,23-Mar-23,,,,Price Traded Methodology,
2025/07/12,BAW37,ZAG000188012,ZAG000188012 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,16,2023/07/12,12-Jul-25,9.408,JIBAR,145,,101.0216714,99.99065772,1.031013699,100,100,0,,0,,,,,Price,15-May-23,15-May-23,,,,Price Traded Methodology,
2027/07/12,BAW38,ZAG000188020,ZAG000188020 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,16,2023/07/12,12-Jul-27,9.608,JIBAR,143,,101.778173,100.7252415,1.052931507,100,100,0,,0,,,,,Price,02-May-23,27-Apr-23,,,,Price Traded Methodology,
2025/08/22,BAWGL1,ZAG000189168,ZAG000189168 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,57,2023/08/22,22-Aug-25,8.87,JIBAR,133,,100.1792979,100.1792979,0,100,100,0,,0,,,,,Price,08-May-23,07-May-23,,,,Price Traded Methodology,
2027/08/22,BAWGL2,ZAG000189176,ZAG000189176 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,57,2023/08/22,22-Aug-27,9.05,JIBAR,150,,100.3404584,100.3404584,0,100,100,0,,0,,,,,Price,11-May-23,19-Jan-23,,,,Price Traded Methodology,
2029/08/14,BGL17,ZAG000146002,ZAG000146002 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,49,2023/08/14,14-Aug-24,11.933,JIBAR,162,,102.7793868,102.5505348,0.228852055,100,100,0,,0,,,,,Price,19-Apr-23,23-Mar-23,,,,Price Traded Methodology,
2029/09/29,BGL19,ZAG000147026,ZAG000147026 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,3,2023/06/29,29-Sep-24,11.008,JIBAR,165,,103.8399257,102.2113449,1.628580822,100,100,0,,0,,,,,Price,19-Apr-23,01-Nov-22,,,,Price Traded Methodology,
2023/11/15,BID10,ZAG000155144,ZAG000155144 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,50,2023/08/15,15-Nov-23,9.483,JIBAR,63,,100.542767,100.3609012,0.181865753,100,100,0,,0,,,,,Price,05-May-23,13-Mar-23,,,,Price Traded Methodology,
2023/11/15,BID11,ZAG000155136,ZAG000155136 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,142,2023/11/15,15-Nov-23,9.6,R186,7,9.83,100.03162,99.84751,0.18411,9.83,8.36,0.16,0.4856171,0.462867198,-0.46301354,46.30135391,0.4284921,,Rate,26-Oct-20,22-Feb-23,,,,Illiquid Methodology,
2024/06/14,BID13,ZAG000160011,ZAG000160011 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,80,2023/09/14,14-Jun-24,8.85,JIBAR,100,,101.9961382,100.3231245,1.673013699,100,100,0,,0,,,,,Price,05-Apr-23,02-Apr-23,,,,Price Traded Methodology,
2024/10/28,BID15,ZAG000163577,ZAG000163577 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,32,2023/07/28,28-Oct-24,9.278,JIBAR,112,,100.8584202,100.2483599,0.610060274,100,100,0,,0,,,,,Price,16-May-23,11-Jul-22,,,,Price Traded Methodology,
2025/06/24,BID16,ZAG000187253,ZAG000187253 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,92,2023/09/26,24-Jun-25,8.75,JIBAR,120,,101.3723388,99.9579552,1.414383562,100,100,0,,0,,,,,Price,28-Mar-23,22-Feb-23,,,,Price Traded Methodology,
2027/06/24,BID17,ZAG000187170,ZAG000187170 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,92,2023/09/26,24-Jun-27,8.94,JIBAR,139,,101.4027823,99.95768644,1.44509589,100,100,0,,0,,,,,Price,07-Feb-23,15-May-23,,,,Price Traded Methodology,
2024/01/31,BNPP01,ZAG000153297,ZAG000153297 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Secured,35,2023/07/31,31-Jan-24,10.708,JIBAR,275,,100.6819968,99.97790916,0.704087671,100,100,0,,0,,,,,Price,14-Aug-18,15-May-23,,,,Price Traded Methodology,
2028/10/12,BNPP02,ZAG000155821,ZAG000155821 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Secured,16,2023/07/12,12-Oct-28,10.658,JIBAR,270,,101.1565927,99.98859265,1.168,100,100,0,,0,,,,,Price,19-Jan-21,10-Nov-19,,,,Price Traded Methodology,
2025/01/05,BNPP05,ZAG000163676,ZAG000163676 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Secured,9,2023/07/05,05-Jan-25,11.458,JIBAR,,,98.101,98.101,0,0,0,0,,0,,,,,Price,15-Nov-19,16-Dec-20,,,,Issuer Valuated,
2025/01/03,BNPP06,ZAG000166018,ZAG000166018 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Sr Unsecured,557,#N/A Field Not Applicable,03-Jan-25,0,,,,75.202,75.202,0,0,0,0,,0,,,,,Price,12-Mar-20,15-May-23,,,,Issuer Valuated,
2026/07/06,BNPP09,ZAG000176926,ZAG000176926 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Sr Unsecured,1106,#N/A Field Not Applicable,06-Jul-26,0,,,,55.183,55.183,0,0,0,0,,0,,,,,Price,17-Jun-21,15-May-23,,,,Issuer Valuated,
2027/07/05,BNPP13,ZAG000182775,ZAG000182775 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Sr Unsecured,1470,#N/A Field Not Applicable,05-Jul-27,0,,,,51.102,51.102,0,0,0,0,,0,,,,,Price,26-Apr-22,15-May-23,,,,Issuer Valuated,
2030/03/01,BNPS01,ZAG000193459,ZAG000193459 Corp,BNP PARIBAS,BANK,Sr Non Preferred,67,2023/09/01,01-Mar-28,9.05,JIBAR,160,,99.74694906,99.99489426,-0.247945205,100,100,0,,0,,,,,Price,28-Feb-23,15-May-23,,,,Price Traded Methodology,
2029/03/01,BNPS02,ZAG000193442,ZAG000193442 Corp,BNP PARIBAS,BANK,Sr Preferred,67,2023/09/01,01-Mar-29,9.15,JIBAR,170,,99.74426684,99.99495177,-0.250684932,100,100,0,,0,,,,,Price,28-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/10/09,BPPF13,ZAG000154501,ZAG000154501 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,14,2023/07/10,09-Oct-23,9.408,JIBAR,120,,101.1421391,100.0853501,1.056789041,100,100,0,,0,,,,,Price,17-Feb-23,09-Aug-22,,,,Price Traded Methodology,
2024/11/19,BPPF20,ZAG000164427,ZAG000164427 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,56,2023/08/21,19-Nov-24,8.85,JIBAR,117,,100.3900009,100.3120099,0.077990976,100,100,0,,0,,,,,Price,17-Apr-23,16-Apr-23,,,,Price Traded Methodology,
2023/07/16,BPPF23,ZAG000169566,ZAG000169566 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,20,2023/07/16,16-Jul-23,9.875,JIBAR,141,,101.0116844,100.0647666,0.946917808,100,100,0,,0,,,,,Price,02-Mar-23,18-Apr-22,,,,Price Traded Methodology,
2023/10/12,BPPF27,ZAG000171620,ZAG000171620 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,16,2023/07/12,12-Oct-23,9.508,JIBAR,140,,101.0897918,100.0478192,1.041972603,100,100,0,,0,,,,,Price,10-May-23,30-Jan-22,,,,Price Traded Methodology,
2023/11/03,BPPF30,ZAG000172206,ZAG000172206 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,38,2023/08/03,03-Nov-23,9.567,JIBAR,160,,100.4785672,99.980559,0.498008219,100,100,0,,0,,,,,Price,02-Nov-20,15-May-23,,,,Price Traded Methodology,
2024/08/24,BPPF32,ZAG000179094,ZAG000179094 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,59,2023/08/24,24-Aug-24,8.7,JIBAR,116,,100.0571993,100.1048706,-0.047671233,100,100,0,,0,,,,,Price,16-May-23,15-May-23,,,,Price Traded Methodology,
2023/07/03,BPPF35,ZAG000191248,ZAG000191248 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,7,2023/07/03,03-Jul-23,8.878,JIBAR,92,,101.1868874,99.99504627,1.191841096,0,0,0,,0,,,,,Price,03-Nov-22,15-May-23,,,,Price Traded Methodology,
2024/01/11,BPPF36,ZAG000191230,ZAG000191230 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,15,2023/07/11,11-Jan-24,8.978,JIBAR,102,,101.0003254,99.99183772,1.008487671,100,100,0,,0,,,,,Price,03-Nov-22,15-May-23,,,,Price Traded Methodology,
2024/03/31,BPPF37,ZAG000194176,ZAG000194176 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,4,2023/06/30,31-Mar-24,8.55,JIBAR,110,,101.8566721,99.93585015,1.920821918,100,100,0,,0,,,,,Price,28-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/11/19,BWZJ23,ZAG000155508,ZAG000155508 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,56,2023/08/21,19-Nov-23,9.35,JIBAR,190,,100.0772028,99.99510222,0.082100565,100,100,0,,0,,,,,Price,12-May-21,15-May-23,,,,Price Traded Methodology,
2024/03/29,BWZJ24,ZAG000175183,ZAG000175183 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,3,2023/06/29,29-Mar-24,9.558,JIBAR,200,,101.3679232,99.95386294,1.414060274,100,100,0,,0,,,,,Price,15-May-23,15-May-23,,,,Price Traded Methodology,
2025/02/11,BWZJ25,ZAG000182064,ZAG000182064 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,46,2023/08/11,11-Feb-25,10.017,JIBAR,180,,100.6000982,100.298216,0.301882192,100,100,0,,0,,,,,Price,15-May-23,24-Jul-22,,,,Price Traded Methodology,
2024/04/30,CBL29,ZAG000158874,ZAG000158874 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,35,2023/07/31,30-Apr-24,9.467,JIBAR,110,,100.8584575,100.3397178,0.518739726,100,100,0,,0,,,,,Price,15-May-23,07-Feb-23,,,,Price Traded Methodology,
2024/11/02,CBL30,ZAG000180977,ZAG000180977 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,37,2023/08/02,02-Nov-24,9.167,JIBAR,120,,100.4836649,99.98136357,0.50230137,100,100,0,,0,,,,,Price,15-May-23,22-Mar-23,,,,Price Traded Methodology,
2025/11/21,CBL31,ZAG000191933,ZAG000191933 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,56,2023/08/21,21-Nov-25,8.75,JIBAR,125,,100.1094024,100.1094024,0,100,100,0,,0,,,,,Price,16-May-23,19-Apr-23,,,,Price Traded Methodology,
2023/06/23,CCT01,ZAG000054982,ZAG000054982 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,1,2023/06/23,23-Jun-23,12.57,R186,-10,9.66,105.39242,100.22667,5.16575,9.66,7.86,0.12,0.0911339,0.086934977,-0.09162288,9.16228823,0.0151154,,Rate,14-Apr-23,05-Oct-22,,,,Illiquid Methodology,
2024/06/12,CCT02,ZAG000068719,ZAG000068719 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,169,2023/12/12,12-Jun-24,11.615,R186,10,9.86,106.84582,101.72249,5.12333,9.86,8.16,0.1,0.9778825,0.931938001,-0.99573681,99.57368078,1.3675891,,Rate,10-May-23,06-Mar-23,,,,Illiquid Methodology,
2025/03/15,CCT03,ZAG000075995,ZAG000075995 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,81,2023/09/15,15-Mar-25,11.16,R186,75,10.51,103.07831,100.99919,2.07912,10.51,8.71,0.11,1.6631448,1.58011002,-1.62875078,162.8750777,3.3885572,,Rate,16-May-23,02-Nov-21,,,,Illiquid Methodology,
2027/07/17,CCT04,ZAG000145376,ZAG000145376 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,21,2023/07/17,17-Jul-27,10.17,R186,179,11.55,100.9713734,97.48849669,3.482876712,11.55,9.75,0.09,1.8401893,1.739720412,,175.6619594,6.1051933,,Price,27-Mar-23,21-Sep-22,,,,Illiquid Methodology,
2023/08/03,CGR42,ZAG000153099,ZAG000153099 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,38,2023/08/03,03-Aug-23,12.467,JIBAR,450,,100.6263106,99.97734348,0.648967123,100,100,0,,0,,,,,Price,02-Dec-21,15-May-23,,,,Price Traded Methodology,
2023/10/23,CGR50,ZAG000171919,ZAG000171919 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,28,2023/07/24,23-Oct-23,12.208,JIBAR,425,,100.9179771,99.98147299,0.93650411,100,100,0,,0,,,,,Price,03-Jun-22,15-May-23,,,,Price Traded Methodology,
2024/10/23,CGR51,ZAG000171927,ZAG000171927 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,28,2023/07/24,23-Oct-24,12.708,JIBAR,475,,100.9552354,99.98037512,0.974860274,100,100,0,,0,,,,,Price,24-Mar-23,15-May-23,,,,Price Traded Methodology,
2025/06/30,CGR52,ZAG000187709,ZAG000187709 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,4,2023/06/30,30-Jun-25,11.825,JIBAR,425,,101.6673404,99.95028559,1.717054795,100,100,0,,0,,,,,Price,19-Dec-22,15-May-23,,,,Price Traded Methodology,
2026/02/28,CGR53,ZAG000194135,ZAG000194135 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,63,2023/08/28,28-Feb-26,11.4,JIBAR,395,,99.77856271,99.99719284,-0.218630137,100,100,0,,0,,,,,Price,27-Feb-23,15-May-23,,,,Price Traded Methodology,
2028/02/28,CGR54,ZAG000194143,ZAG000194143 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,63,2023/08/28,28-Feb-28,11.95,JIBAR,450,,99.76858136,99.99775944,-0.229178082,100,100,0,,0,,,,,Price,27-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/12/20,CLN345,ZAG000109950,ZAG000109950 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,86,2023/09/20,20-Dec-23,10.353,JIBAR,289,,101.7109185,99.92396236,1.786956164,100,100,0,,0,,,,,Price,10-May-23,13-Apr-22,,,,Price Traded Methodology,
2024/03/20,CLN362,ZAG000112194,ZAG000112194 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,86,2023/09/20,20-Mar-24,10.55,R186,108.5,10.845,101.54687,99.72591,1.82096,10.845,9.375,0.15,0.8037176,0.762377647,-0.77417062,77.4170623,0.9535217,,Rate,31-Oct-22,22-Feb-23,,,,Illiquid Methodology,
2024/03/20,CLN365,ZAG000112319,ZAG000112319 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,86,2023/09/20,20-Mar-24,12.98,R186,425,8.707,104.074,102.331,1.743,8.707,8.707,0,,0,,,,,Rate,10-May-23,03-Sep-20,,,,Issuer Valuated,
2023/08/07,CLN366,ZAG000112376,ZAG000112376 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,42,2023/08/07,06-Aug-23,11.983,JIBAR,400,,100.4396832,99.98006131,0.459621918,100,100,0,,0,,,,,Price,05-Oct-17,20-Apr-16,,,,Price Traded Methodology,
2024/03/20,CLN371,ZAG000114083,ZAG000114083 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,86,2023/09/20,20-Mar-24,11.233,JIBAR,160,,103.5537413,101.6148947,1.938846575,100,100,0,,0,,,,,Price,29-Mar-18,09-Apr-18,,,,Price Traded Methodology,
2024/03/20,CLN379,ZAG000116922,ZAG000116922 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,86,2023/09/20,20-Mar-24,10.55,R186,239,12.15,100.54476,98.7238,1.82096,12.15,10.35,0.09,0.8035701,0.757549036,-0.76167585,76.16758504,0.9416097,,Rate,21-Jan-20,14-Aug-22,,,,Illiquid Methodology,
2024/09/20,CLN384,ZAG000118076,ZAG000118076 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,86,2023/09/20,20-Sep-24,12.035,R186,205,6.5,103.671,102.056,1.616,6.5,6.5,0,,0,,,,,Rate,10-May-23,03-Sep-20,,,,Issuer Valuated,
2024/09/20,CLN385,ZAG000118084,ZAG000118084 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,86,2023/09/20,20-Sep-24,11.413,JIBAR,388,,104.34,102.37,1.97,0,0,0,,0,,,,,Price,27-Sep-22,14-Dec-21,,,,Issuer Valuated,
2025/01/31,CLN453,ZAG000138652,ZAG000138652 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,#N/A N/A,#N/A Field Not Applicable,31-Jan-25,2,I2025,300,6.585,160.80987,159.76239,1.04748,6.805,6.12,0.04,1.6623104,1.609323393,-2.58795094,258.7950945,3.4022534,,Rate,09-Nov-22,17-Jan-21,1.722202919,62.50246954,107.6419355,Inflation Linked Methodology,
2025/01/31,CLN454,ZAG000138660,ZAG000138660 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,35,2023/07/31,31-Jan-25,2,I2025,513,8.715,155.41939,154.37191,1.04748,8.935,8.23,0.03,1.6615718,1.59219199,-2.47457516,247.4575155,3.3314086,,Rate,05-May-23,04-May-23,1.722202919,62.50246954,107.6419355,Inflation Linked Methodology,
2024/09/04,CLN496,ZAG000146515,ZAG000146515 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,70,2023/09/04,04-Sep-24,10.07,R186,73,10.49,101.63722,99.45769,2.17953,10.49,9.02,0.15,1.214353,1.153834415,-1.17272527,117.2725272,1.928709,,Rate,17-Feb-23,22-Feb-23,,,,Illiquid Methodology,
2024/09/04,CLN497,ZAG000146523,ZAG000146523 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,70,2023/09/04,04-Sep-24,9.9845,JIBAR,171,,103.053762,100.9474428,2.106319178,100,100,0,,0,,,,,Price,22-Feb-23,13-Apr-22,,,,Price Traded Methodology,
